33.0,0.39326534763210685,4.1097968354997745,0.7789897454413883,
34.0,0.39316846389283444,4.112175511021857,0.7768251375600334,
35.0,0.393094574639445,4.114252816643736,0.774934777954596,
36.0,0.3930382223371141,4.116066934881726,0.7732839203242281,
37.0,0.3929952447479215,4.117651210660254,0.771842220603198,
38.0,0.39296246750375374,4.119034764218061,0.7705831792132187,
39.0,0.39293746964427995,4.1202430263610905,0.7694836539802139,
40.0,0.39291840480237006,4.121298205900793,0.7685234347629316,
41.0,0.39290386482956025,4.122219697869591,0.7676848719745911,
42.0,0.39289277578878545,4.123024440016885,0.7669525521695586,
43.0,0.39288431863230333,4.123727224138244,0.7663130147320524,
44.0,0.3928778687060001,4.12434096796028,0.765754504459408,
45.0,0.3928729496118096,4.124876952578657,0.7652667554921764,
46.0,0.39286919802047204,4.125345029813526,0.7648408026195298,
47.0,0.3928663368356632,4.125753803293754,0.7644688164916135,
48.0,0.39286415472738745,4.12611078659841,0.7641439597099172,
49.0,0.39286249052292366,4.126422541362275,0.7638602611504967,
50.0,0.3928612213024516,4.12669479788387,0.7636125062100068,
51.0,0.3928602533200659,4.126932560452857,0.7633961409571732,
52.0,0.3928595150796107,4.127140199332838,0.7632071884279487,
53.0,0.39285895205390114,4.127321531090244,0.7630421755257707,
54.0,0.39285852265729015,4.127479888745838,0.7628980691833107,
55.0,0.39285819517411064,4.127618183038265,0.7627722206123013,
56.0,0.39285794541612384,4.12773895592573,0.7626623166167192,
57.0,0.3928577549359536,4.127844427309186,0.7625663370744166,
58.0,0.39285760966454164,4.1279365358358735,0.7624825178056822,
59.0,0.3928574988719956,4.128016974533183,0.7624093181462283,
60.0,0.39285741437506627,4.1280872219278315,0.7623453926285622,
61.0,0.39285734993272403,4.128148569222356,0.762289566251236,
62.0,0.39285730078519404,4.128202144028428,0.7622408128813896,
63.0,0.3928572633023887,4.128248931093253,0.7621982363936217,
64.0,0.3928572347157904,4.128289790399994,0.762161054198496,
65.0,0.3928572129139652,4.128325472974946,0.7621285828579315,
66.0,0.3928571962866075,4.128356634691987,0.7621002255230699,
67.0,0.39285718360560334,4.128383848328062,0.7620754609637237,
68.0,0.3928571739343219,4.128407614091273,0.7620538339877547,
69.0,0.39285716655843306,4.128428368815096,0.7620349470742815,
70.0,0.392857160933144,4.128446493987732,0.7620184530669344,
71.0,0.3928571566429671,4.128462322764151,0.762004048792844,
72.0,0.3928571533710256,4.128476146089754,0.7619914694900894,
73.0,0.39285715087565043,4.12848821804817,0.7619804839411614,
74.0,0.39285714897252955,4.128498760531519,0.7619708902230032,
75.0,0.3928571475210977,4.1285079673189635,0.7619625119955065,
76.0,0.39285714641414976,4.12851600763852,0.7619551952602397,
77.0,0.3928571455699259,4.128523029277605,0.7619488055298355,
78.0,0.3928571449260713,4.128529161299485,0.7619432253560093,
79.0,0.3928571444350298,4.128534516415559,0.761938352170762,
80.0,0.39285714406053235,4.128539193057088,0.7619340964011055,
81.0,0.39285714377491915,4.12854327718443,0.7619303798226349,
82.0,0.39285714355709306,4.128546843867069,0.7619271341217062,
83.0,0.39285714339096633,4.128549958663446,0.7619242996397754,
84.0,0.39285714326426807,4.128552678825976,0.7619218242768284,
85.0,0.3928571431676406,4.128555054353391,0.7619196625337411,
86.0,0.3928571430939465,4.12855712890976,0.761917774675971,
87.0,0.3928571430377441,4.128558940627066,0.7619161260032019,
88.0,0.3928571429948796,4.128560522806103,0.761914686211528,
89.0,0.3928571429621891,4.128561904528568,0.7619134288364418,
90.0,0.39285714293725715,4.128563111191612,0.7619123307663981,
91.0,0.39285714291824325,4.1285641649746525,0.7619113718180024,
92.0,0.39285714290374174,4.128565085247054,0.7619105343650273,
93.0,0.3928571428926815,4.1285658889241486,0.7619098030144259,
94.0,0.39285714288424756,4.128566590778156,0.7619091643233974,
95.0,0.3928571428778141,4.128567203709706,0.7619086065522964,
96.0,0.3928571428729082,4.128567738984965,0.7619081194488506,
97.0,0.3928571428691665,4.128568206442714,0.761907694059714,
98.0,0.39285714286631257,4.128568614675195,0.7619073225658983,
99.0,0.39285714286413614,4.128568971186042,0.7619069981390548,

